id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_points,home_line_scores[0],home_line_scores[1],home_line_scores[2],home_line_scores[3],home_post_win_prob,home_pregame_elo,home_postgame_elo,away_id,away_team,away_conference,away_points,away_line_scores[0],away_line_scores[1],away_line_scores[2],away_line_scores[3],away_post_win_prob,away_pregame_elo,away_postgame_elo,excitement_index,highlights,notes
292480194,2009,1,regular,2009-09-05T16:00:00.000Z,,false,false,0,3861,Ohio Stadium,194,Ohio State,Big Ten,31,10,10,0,11,,1828,1823,2426,Navy,FBS Independents,27,7,0,7,13,,1543,1548,,,
292480077,2009,1,regular,2009-09-05T16:00:00.000Z,,false,false,0,3911,Ryan Field,77,Northwestern,Big Ten,47,21,16,3,7,,,,119,Towson,,14,0,7,7,0,,,,,,
292480127,2009,1,regular,2009-09-05T16:00:00.000Z,,false,false,0,3936,Spartan Stadium,127,Michigan State,Big Ten,44,7,21,6,10,,,,147,Montana State,,3,0,0,3,0,,,,,,
292480193,2009,1,regular,2009-09-05T16:00:00.000Z,,false,false,0,,,193,Miami (OH),Mid-American,0,0,0,0,0,,1208,1123,96,Kentucky,SEC,42,0,21,14,7,,1509,1594,,,
292482509,2009,1,regular,2009-09-05T16:00:00.000Z,,false,false,0,3907,Ross-Ade Stadium,2509,Purdue,Big Ten,52,14,17,14,7,,1559,1583,2649,Toledo,Mid-American,31,0,14,7,10,,1304,1280,,,
292480151,2009,1,regular,2009-09-05T16:00:00.000Z,,false,false,0,3699,Dowdy-Ficklen Stadium,151,East Carolina,Conference USA,29,17,10,2,0,,1529,1531,2026,Appalachian State,,24,0,7,0,17,,1451,1449,,,
292482294,2009,1,regular,2009-09-05T16:05:00.000Z,,false,false,0,3793,Kinnick Stadium,2294,Iowa,Big Ten,17,3,0,7,7,,,,2460,Northern Iowa,,16,3,7,3,3,,,,,,
292482633,2009,1,regular,2009-09-05T16:21:00.000Z,,false,false,0,3853,Neyland Stadium,2633,Tennessee,SEC,63,0,28,7,28,,1585,1707,98,Western Kentucky,Sun Belt,7,0,0,7,0,,1222,1100,,,
292480059,2009,1,regular,2009-09-05T17:00:00.000Z,,false,false,0,721,Bobby Dodd Stadium at Historic Grant Field,59,Georgia Tech,ACC,37,17,14,0,6,,,,55,Jacksonville State,,17,0,7,0,10,,,,,,
292480221,2009,1,regular,2009-09-05T17:00:00.000Z,,false,false,0,3752,Heinz Field,221,Pittsburgh,Big East,38,7,14,10,7,,,,2754,Youngstown State,,3,0,3,0,0,,,,,,
292482005,2009,1,regular,2009-09-05T18:00:00.000Z,,false,false,0,3713,Falcon Stadium,2005,Air Force,Mountain West,72,17,28,13,14,,,,2447,Nicholls,,0,0,0,0,0,,,,,,
292480103,2009,1,regular,2009-09-05T18:00:00.000Z,,false,false,0,3615,Alumni Stadium,103,Boston College,ACC,54,21,17,9,7,,,,111,Northeastern,,0,0,0,0,0,,,,,,
292480204,2009,1,regular,2009-09-05T18:30:00.000Z,,false,false,0,3893,Reser Stadium,204,Oregon State,Pac-10,34,14,10,10,0,,,,2502,Portland State,,7,0,0,0,7,,,,,,
292482751,2009,1,regular,2009-09-05T19:00:00.000Z,,false,false,0,3984,War Memorial Stadium,2751,Wyoming,Mountain West,29,7,9,7,6,,,,2692,Weber State,,22,7,0,0,15,,,,,,
292480344,2009,1,regular,2009-09-05T19:30:00.000Z,,false,false,0,3693,Davis Wade Stadium,344,Mississippi State,SEC,45,7,7,21,10,,,,2296,Jackson State,,7,0,0,0,7,,,,,,
292480130,2009,1,regular,2009-09-05T19:30:00.000Z,,false,false,0,3558,Michigan Stadium,130,Michigan,Big Ten,31,14,17,0,0,,1489,1540,2711,Western Michigan,Mid-American,7,0,0,0,7,,1414,1363,,,
292480087,2009,1,regular,2009-09-05T19:30:00.000Z,,false,false,0,3855,Notre Dame Stadium,87,Notre Dame,FBS Independents,35,7,21,7,0,,1553,1646,2440,Nevada,Western Athletic,0,0,0,0,0,,1511,1418,,,
292480154,2009,1,regular,2009-09-05T19:30:00.000Z,,false,false,0,3630,BB&T Field,154,Wake Forest,ACC,21,0,7,7,7,,1564,1554,239,Baylor,Big 12,24,10,0,14,0,,1481,1491,,,
292480030,2009,1,regular,2009-09-05T19:30:00.000Z,,false,false,0,477,Los Angeles Memorial Coliseum,30,USC,Pac-10,56,0,28,14,14,,1980,2054,23,San José State,Western Athletic,3,3,0,0,0,,1337,1263,,,
292480197,2009,1,regular,2009-09-05T19:30:00.000Z,,false,false,0,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,24,0,10,7,7,,1689,1718,61,Georgia,SEC,10,7,0,3,0,,1696,1667,,,
292480356,2009,1,regular,2009-09-05T19:40:00.000Z,,true,false,0,,,356,Illinois,Big Ten,9,0,3,0,6,,1577,1530,142,Missouri,Big 12,37,10,6,14,7,,1755,1802,,,
292480005,2009,1,regular,2009-09-05T20:00:00.000Z,,false,true,0,3803,Legion Field,5,UAB,Conference USA,44,7,20,14,3,,1267,1347,242,Rice,Conference USA,24,0,3,14,7,,1562,1482,,,
292480276,2009,1,regular,2009-09-05T20:30:00.000Z,,false,false,0,3775,Joan C. Edwards Stadium,276,Marshall,Conference USA,31,0,7,21,3,,,,79,Southern Illinois,,28,7,7,7,7,,,,,,
292480153,2009,1,regular,2009-09-05T22:00:00.000Z,,false,false,0,3787,Kenan Memorial Stadium,153,North Carolina,ACC,40,0,23,7,10,,,,2643,The Citadel,,6,0,0,0,6,,,,,,
292480228,2009,1,regular,2009-09-05T22:00:00.000Z,,false,false,0,3836,Memorial Stadium,228,Clemson,ACC,37,10,20,7,0,,1641,1669,2393,Middle Tennessee,Sun Belt,14,0,7,7,0,,1371,1343,,,
292480265,2009,1,regular,2009-09-05T22:00:00.000Z,,false,true,0,3820,Martin Stadium,265,Washington State,Pac-10,13,0,3,10,0,,1063,1044,24,Stanford,Pac-10,39,8,14,7,10,,1513,1532,,,
292480258,2009,1,regular,2009-09-05T22:00:00.000Z,,false,false,0,3923,Scott Stadium,258,Virginia,ACC,14,7,7,0,0,,,,2729,William & Mary,,26,7,6,3,10,,,,,,
292480251,2009,1,regular,2009-09-05T23:00:00.000Z,,false,false,0,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,59,14,24,7,14,,1916,1946,2433,Louisiana Monroe,Sun Belt,20,3,7,0,10,,1242,1212,,,
292482641,2009,1,regular,2009-09-05T23:00:00.000Z,,false,false,0,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,38,14,7,7,10,,,,155,North Dakota,,13,3,3,0,7,,,,,,
292482572,2009,1,regular,2009-09-05T23:00:00.000Z,,false,false,0,3815,M. M. Roberts Stadium,2572,Southern Mississippi,Conference USA,52,14,21,7,10,,,,2016,Alcorn State,,0,0,0,0,0,,,,,,
292480309,2009,1,regular,2009-09-05T23:00:00.000Z,,false,false,0,3666,Cajun Field,309,Louisiana,Sun Belt,42,7,21,7,7,,,,2582,Southern,,19,12,0,0,7,,,,,,
292480248,2009,1,regular,2009-09-05T23:00:00.000Z,,false,false,0,453,Robertson Stadium,248,Houston,Conference USA,55,28,13,7,7,,,,2466,Northwestern State,,7,0,7,0,0,,,,,,
292480008,2009,1,regular,2009-09-05T23:00:00.000Z,,false,false,0,3887,Donald W. Reynolds Razorback Stadium Frank Broyles Field,8,Arkansas,SEC,48,21,10,10,7,,,,2623,Missouri State,,10,3,7,0,0,,,,,,
292480150,2009,1,regular,2009-09-05T23:00:00.000Z,,false,false,0,3982,Wallace Wade Stadium,150,Duke,ACC,16,2,7,0,7,,,,257,Richmond,,24,7,7,0,10,,,,,,
292480201,2009,1,regular,2009-09-05T23:00:00.000Z,,true,false,0,,,201,Oklahoma,Big 12,13,7,3,0,3,,2051,2042,252,BYU,Mountain West,14,0,7,0,7,,1649,1658,,,
292480195,2009,1,regular,2009-09-05T23:00:00.000Z,,false,false,0,3876,Peden Stadium,195,Ohio,Mid-American,16,0,7,0,9,,1351,1353,41,Connecticut,Big East,23,7,7,2,7,,1557,1555,,,
292480002,2009,1,regular,2009-09-05T23:00:00.000Z,,false,false,0,3785,Jordan-Hare Stadium,2,Auburn,SEC,37,10,3,10,14,,1541,1585,2348,Louisiana Tech,Western Athletic,13,7,3,3,0,,1394,1350,,,
292482199,2009,1,regular,2009-09-05T23:00:00.000Z,,false,false,0,3912,Rynearson Stadium,2199,Eastern Michigan,Mid-American,14,0,0,0,14,,1239,1215,349,Army,FBS Independents,27,6,7,0,14,,1295,1319,,,
292480275,2009,1,regular,2009-09-05T23:00:00.000Z,,false,false,0,347,Camp Randall Stadium,275,Wisconsin,Big Ten,28,7,7,14,0,,1570,1573,2459,Northern Illinois,Mid-American,20,3,3,0,14,,1427,1424,,,
292480245,2009,1,regular,2009-09-05T23:00:00.000Z,,false,false,0,3795,Kyle Field,245,Texas A&M,Big 12,41,7,13,14,7,,1400,1514,167,New Mexico,Mountain West,6,0,3,3,0,,1509,1395,,,
292480158,2009,1,regular,2009-09-05T23:00:00.000Z,,false,false,0,3834,Memorial Stadium,158,Nebraska,Big 12,49,7,14,21,7,,1622,1724,2226,Florida Atlantic,Sun Belt,3,0,3,0,0,,1367,1265,,,
292480057,2009,1,regular,2009-09-05T23:00:00.000Z,,false,false,0,3634,Ben Hill Griffin Stadium,57,Florida,SEC,62,14,28,13,7,,,,2127,Charleston Southern,,3,0,3,0,0,,,,,,
292482305,2009,1,regular,2009-09-05T23:00:00.000Z,,false,false,0,3833,Memorial Stadium,2305,Kansas,Big 12,49,7,21,0,21,,,,2458,Northern Colorado,,3,0,0,3,0,,,,,,
292482032,2009,1,regular,2009-09-05T23:05:00.000Z,,false,false,0,3625,Centennial Bank Stadium,2032,Arkansas State,Sun Belt,61,20,20,14,7,,,,2400,Mississippi Valley State,,0,0,0,0,0,,,,,,
292482306,2009,1,regular,2009-09-05T23:10:00.000Z,,false,false,0,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,21,0,21,0,0,,1436,1439,113,UMass,,17,3,0,7,7,,1427,1424,,,
292480026,2009,1,regular,2009-09-05T23:30:00.000Z,,false,true,0,1056,Rose Bowl,26,UCLA,Pac-10,33,10,13,10,0,,1429,1451,21,San Diego State,Mountain West,14,14,0,0,0,,1205,1183,,,
292480058,2009,1,regular,2009-09-05T23:30:00.000Z,,false,false,0,3886,Raymond James Stadium,58,South Florida,Big East,40,7,9,10,14,,,,2747,Wofford,,7,7,0,0,0,,,,,,
292480238,2009,1,regular,2009-09-05T23:30:00.000Z,,false,false,0,3973,Vanderbilt Stadium,238,Vanderbilt,SEC,45,14,7,7,17,,,,2717,Western Carolina,,0,0,0,0,0,,,,,,
292480097,2009,1,regular,2009-09-05T23:30:00.000Z,,false,false,0,3873,Papa John's Cardinal Stadium,97,Louisville,Big East,30,3,14,10,3,,,,282,Indiana State,,10,7,0,0,3,,,,,,
292482116,2009,1,regular,2009-09-05T23:30:00.000Z,,false,false,0,3652,Bright House Networks Stadium,2116,UCF,Conference USA,28,0,7,14,7,,,,2535,Samford,,24,0,7,17,0,,,,,,
292480259,2009,1,regular,2009-09-06T00:00:00.000Z,,true,false,0,3495,Georgia Dome,259,Virginia Tech,ACC,24,7,10,0,7,,1673,1669,333,Alabama,SEC,34,9,7,0,18,,1801,1805,,,
292482567,2009,1,regular,2009-09-06T00:00:00.000Z,,false,false,0,3735,Gerald J. Ford Stadium,2567,SMU,Conference USA,31,7,7,0,17,,,,2617,Stephen F. Austin,,23,7,3,13,0,,,,,,
292480166,2009,1,regular,2009-09-06T00:00:00.000Z,,false,true,0,3601,Aggie Memorial Stadium,166,New Mexico State,Western Athletic,6,0,0,6,0,,1147,1105,70,Idaho,Western Athletic,21,14,7,0,0,,1082,1124,,,
292482638,2009,1,regular,2009-09-06T01:00:00.000Z,,false,false,0,3946,Sun Bowl Stadium,2638,UTEP,Conference USA,17,7,0,7,3,,1398,1393,2084,Buffalo,Mid-American,23,0,16,7,0,,1472,1477,,,
292480025,2009,1,regular,2009-09-06T02:00:00.000Z,,false,false,0,3831,California Memorial Stadium,25,California,Pac-10,52,14,17,14,7,,1735,1816,120,Maryland,ACC,13,3,3,7,0,,1497,1416,,,
292480012,2009,1,regular,2009-09-06T02:00:00.000Z,,false,false,0,3619,Arizona Stadium,12,Arizona,Pac-10,19,6,7,3,3,,1730,1732,2117,Central Michigan,Mid-American,6,0,0,0,6,,1437,1435,,,
292482439,2009,1,regular,2009-09-06T02:00:00.000Z,,false,false,0,3914,Sam Boyd Stadium,2439,UNLV,Mountain West,38,10,0,7,21,,,,16,Sacramento State,,3,0,3,0,0,,,,,,
292480278,2009,1,regular,2009-09-06T02:00:00.000Z,,false,false,0,3660,Bulldog Stadium,278,Fresno State,Western Athletic,51,14,21,14,2,,,,302,UC Davis,,0,0,0,0,0,,,,,,
292480009,2009,1,regular,2009-09-06T02:00:00.000Z,,false,false,0,3947,Sun Devil Stadium,9,Arizona State,Pac-10,50,3,20,13,14,,,,304,Idaho State,,3,0,0,3,0,,,,,,
292480264,2009,1,regular,2009-09-06T02:30:00.000Z,,false,false,0,3765,Husky Stadium,264,Washington,Pac-10,23,7,6,0,10,,1258,1275,99,LSU,SEC,31,10,7,7,7,,1701,1684,,,
292490235,2009,1,regular,2009-09-06T19:30:00.000Z,,false,false,0,3805,Liberty Bowl Memorial Stadium,235,Memphis,Conference USA,14,0,7,0,7,,1377,1332,145,Ole Miss,SEC,45,10,7,0,28,,1725,1770,,,
292490038,2009,1,regular,2009-09-06T23:00:00.000Z,,false,false,0,3726,Folsom Field,38,Colorado,Big 12,17,0,3,7,7,,1427,1416,36,Colorado State,Mountain West,23,14,6,0,3,,1418,1429,,,
292500164,2009,1,regular,2009-09-07T20:00:00.000Z,,false,true,0,3754,High Point Solutions Stadium,164,Rutgers,Big East,15,7,0,0,8,,1697,1590,2132,Cincinnati,Big East,47,7,24,14,2,,1588,1695,,,
292500052,2009,1,regular,2009-09-08T00:00:00.000Z,,false,true,0,3697,Bobby Bowden Field at Doak Campbell Stadium,52,Florida State,ACC,34,7,3,13,11,,1692,1672,2390,Miami,ACC,38,7,7,3,21,,1499,1519,,,
293532751,2009,1,postseason,2009-12-19T21:30:00.000Z,,true,false,0,3971,University Stadium,2751,Wyoming,Mountain West,35,7,7,3,11,,1207,1240,278,Fresno State,Western Athletic,28,0,14,7,7,,1436,1403,,,
293530164,2009,1,postseason,2009-12-20T01:00:00.000Z,,true,false,0,,,164,Rutgers,Big East,45,14,14,10,7,,1632,1680,2116,UCF,Conference USA,24,7,10,0,7,,1544,1496,,,
293542393,2009,1,postseason,2009-12-21T01:30:00.000Z,,true,false,0,3493,Mercedes-Benz Superdome,2393,Middle Tennessee,Sun Belt,42,0,14,14,14,,1506,1536,2572,Southern Mississippi,Conference USA,32,14,3,3,12,,1578,1548,,,
293560252,2009,1,postseason,2009-12-23T01:00:00.000Z,,true,true,0,3914,Sam Boyd Stadium,252,BYU,Mountain West,44,14,9,7,14,,1775,1840,204,Oregon State,Pac-10,20,7,0,0,13,,1745,1680,,,
293570025,2009,1,postseason,2009-12-24T01:00:00.000Z,,true,true,0,3932,Qualcomm Stadium,25,California,Pac-10,27,14,0,7,6,,1553,1553,254,Utah,Mountain West,37,7,17,3,10,,1747,1747,,,
293582567,2009,1,postseason,2009-12-25T01:00:00.000Z,,true,false,0,3610,Aloha Stadium,2567,SMU,Conference USA,45,17,14,7,7,,1327,1507,2440,Nevada,Western Athletic,10,0,0,3,7,,1780,1600,,,
293600195,2009,1,postseason,2009-12-26T18:00:00.000Z,,true,false,0,,,195,Ohio,Mid-American,17,0,7,10,0,,1459,1448,276,Marshall,Conference USA,21,14,7,0,0,,1287,1298,,,
293600153,2009,1,postseason,2009-12-26T21:30:00.000Z,,true,false,0,,,153,North Carolina,ACC,17,7,3,7,0,,1671,1675,221,Pittsburgh,Big East,19,0,13,3,3,,1785,1781,,,
293600030,2009,1,postseason,2009-12-27T01:00:00.000Z,,true,false,0,,,30,USC,Pac-10,24,7,7,3,7,,1789,1800,103,Boston College,ACC,13,0,13,0,0,,1597,1586,,,
293610228,2009,1,postseason,2009-12-28T01:30:00.000Z,,true,false,0,3810,Nissan Stadium,228,Clemson,ACC,21,7,7,0,7,,1791,1795,96,Kentucky,SEC,13,7,3,3,0,,1593,1589,,,
293620061,2009,1,postseason,2009-12-28T22:00:00.000Z,,true,false,0,,,61,Georgia,SEC,44,0,14,10,20,,1646,1705,245,Texas A&M,Big 12,20,0,7,7,6,,1567,1508,,,
293630218,2009,1,postseason,2009-12-29T21:30:00.000Z,,true,false,0,,,218,Temple,Mid-American,21,7,14,0,0,,1571,1554,26,UCLA,Pac-10,30,7,3,7,13,,1501,1518,,,
293630275,2009,1,postseason,2009-12-30T01:00:00.000Z,,true,false,0,,,275,Wisconsin,Big Ten,20,7,10,0,3,,1754,1764,2390,Miami,ACC,14,7,0,0,7,,1700,1690,,,
293640070,2009,1,postseason,2009-12-30T21:30:00.000Z,,true,false,0,3653,Albertsons Stadium,70,Idaho,Western Athletic,43,7,7,14,15,,1177,1186,189,Bowling Green,Mid-American,42,14,0,7,21,,1468,1459,,,
293640158,2009,1,postseason,2009-12-31T01:00:00.000Z,,true,false,0,3932,Qualcomm Stadium,158,Nebraska,Big 12,33,10,13,10,0,,1835,1923,12,Arizona,Pac-10,0,0,0,0,0,,1748,1660,,,
293652005,2009,1,postseason,2009-12-31T17:00:00.000Z,,true,false,0,3616,Amon G. Carter Stadium,2005,Air Force,Mountain West,47,14,10,10,13,,1625,1720,248,Houston,Conference USA,20,0,6,14,0,,1748,1653,,,
293650024,2009,1,postseason,2009-12-31T19:00:00.000Z,,true,false,0,3946,Sun Bowl Stadium,24,Stanford,Pac-10,27,7,17,0,3,,1779,1792,201,Oklahoma,Big 12,31,10,7,14,0,,2095,2082,,,
293650142,2009,1,postseason,2009-12-31T20:30:00.000Z,,true,false,0,,,142,Missouri,Big 12,13,7,3,0,3,,1697,1638,2426,Navy,FBS Independents,35,7,7,7,14,,1607,1666,,,
293650066,2009,1,postseason,2009-12-31T23:00:00.000Z,,true,false,0,3947,Sun Devil Stadium,66,Iowa State,Big 12,14,0,14,0,0,,1380,1384,135,Minnesota,Big Ten,13,3,0,10,0,,1467,1463,,,
293652633,2009,1,postseason,2010-01-01T00:30:00.000Z,,true,false,0,3495,Georgia Dome,2633,Tennessee,SEC,14,0,14,0,0,,1728,1694,259,Virginia Tech,ACC,37,7,10,7,13,,1891,1925,,,
300010002,2009,1,postseason,2010-01-01T16:00:00.000Z,,true,false,0,3886,Raymond James Stadium,2,Auburn,SEC,38,14,7,0,14,,1625,1627,77,Northwestern,Big Ten,35,7,0,14,14,,1527,1525,,,OUTBACK BOWL
300010099,2009,1,postseason,2010-01-01T18:00:00.000Z,,true,false,0,,,99,LSU,SEC,17,0,3,7,7,,1786,1791,213,Penn State,Big Ten,19,7,6,3,3,,1912,1907,,,CAPITAL ONE BOWL
300010052,2009,1,postseason,2010-01-01T18:00:00.000Z,,true,false,0,,,52,Florida State,ACC,33,3,10,10,10,,1651,1683,277,West Virginia,Big East,21,14,0,0,7,,1672,1640,,,KONICA MINOLTA GATOR BOWL
300012483,2009,1,postseason,2010-01-01T22:10:00.000Z,,true,true,0,1056,Rose Bowl,2483,Oregon,Pac-10,17,0,10,7,0,,1964,1951,194,Ohio State,Big Ten,26,10,6,3,7,,1949,1962,,,ROSE BOWL GAME PRESENTED BY CITI
300010057,2009,1,postseason,2010-01-02T01:30:00.000Z,,true,false,0,3493,Mercedes-Benz Superdome,57,Florida,SEC,51,9,21,14,7,,2095,2137,2132,Cincinnati,Big East,24,0,3,7,14,,1782,1740,,,ALLSTATE SUGAR BOWL
300022459,2009,1,postseason,2010-01-02T17:00:00.000Z,,true,false,0,,,2459,Northern Illinois,Mid-American,3,0,3,0,0,,1523,1461,58,South Florida,Big East,27,3,0,10,14,,1468,1530,,,INTERNATIONAL BOWL
300020041,2009,1,postseason,2010-01-02T19:00:00.000Z,,true,false,0,3803,Legion Field,41,Connecticut,Big East,20,10,3,0,7,,1621,1655,2579,South Carolina,SEC,7,0,0,0,7,,1631,1597,,,PAPAJOHNS.com BOWL
300020145,2009,1,postseason,2010-01-02T19:00:00.000Z,,true,false,0,,,145,Ole Miss,SEC,21,0,7,0,14,,1750,1785,197,Oklahoma State,Big 12,7,0,0,7,0,,1743,1708,,,AT&T COTTON BOWL
300020151,2009,1,postseason,2010-01-02T22:30:00.000Z,,true,false,0,3805,Liberty Bowl Memorial Stadium,151,East Carolina,Conference USA,17,0,10,7,0,,1650,1655,8,Arkansas,SEC,20,0,0,17,0,,1782,1777,,,AutoZone LIBERTY BOWL
300022641,2009,1,postseason,2010-01-03T02:00:00.000Z,,true,false,0,3604,Alamodome,2641,Texas Tech,Big 12,41,7,13,7,14,,1943,1940,127,Michigan State,Big Ten,31,7,7,14,3,,1587,1590,,,VALERO ALAMO BOWL
300042628,2009,1,postseason,2010-01-05T01:00:00.000Z,,true,false,0,,,2628,TCU,Mountain West,10,0,7,3,0,,2085,2070,68,Boise State,Western Athletic,17,7,3,0,7,,1981,1996,,,TOSTITOS FIESTA BOWL
300050059,2009,1,postseason,2010-01-06T01:00:00.000Z,,true,false,0,3948,Hard Rock Stadium,59,Georgia Tech,ACC,14,7,0,0,7,,1772,1758,2294,Iowa,Big Ten,24,14,0,3,7,,1773,1787,,,FedEx ORANGE BOWL
300062653,2009,1,postseason,2010-01-07T00:00:00.000Z,,true,false,0,3797,Ladd Peebles Stadium,2653,Troy,Sun Belt,41,7,3,14,10,,1509,1516,2117,Central Michigan,Mid-American,44,3,6,10,15,,1687,1680,,,GMAC BOWL
300070333,2009,1,postseason,2010-01-08T01:00:00.000Z,,true,false,0,1056,Rose Bowl,333,Alabama,SEC,37,0,24,0,13,,2028,2084,251,Texas,Big 12,21,6,0,7,8,,2161,2105,,,CITI BCS NATIONAL CHAMPIONSHIP GAME
292530059,2009,2,regular,2009-09-10T23:30:00.000Z,,false,true,0,721,Bobby Dodd Stadium at Historic Grant Field,59,Georgia Tech,ACC,30,21,3,0,6,,1551,1554,228,Clemson,ACC,27,0,7,14,6,,1669,1666,,,
292542649,2009,2,regular,2009-09-12T01:00:00.000Z,,false,false,0,3739,Glass Bowl,2649,Toledo,Mid-American,54,13,10,14,17,,1280,1327,38,Colorado,Big 12,38,0,3,21,14,,1416,1369,,,
292550349,2009,2,regular,2009-09-12T16:00:00.000Z,,false,false,0,3841,Blaik Field at Michie Stadium,349,Army,FBS Independents,19,7,3,3,6,,1319,1287,150,Duke,ACC,35,0,7,7,21,,1377,1409,,,
292550077,2009,2,regular,2009-09-12T16:00:00.000Z,,false,false,0,3911,Ryan Field,77,Northwestern,Big Ten,27,7,14,0,6,,1541,1538,2199,Eastern Michigan,Mid-American,24,0,3,7,14,,1215,1218,,,
292550084,2009,2,regular,2009-09-12T16:00:00.000Z,,false,false,0,3830,Memorial Stadium,84,Indiana,Big Ten,23,3,14,3,3,,1238,1245,2711,Western Michigan,Mid-American,19,0,7,7,5,,1363,1356,,,
292550127,2009,2,regular,2009-09-12T16:00:00.000Z,,false,false,0,3936,Spartan Stadium,127,Michigan State,Big Ten,27,10,7,3,7,,1571,1560,2117,Central Michigan,Mid-American,29,3,10,0,16,,1435,1446,,,
292550154,2009,2,regular,2009-09-12T16:00:00.000Z,,false,false,0,3630,BB&T Field,154,Wake Forest,ACC,24,3,0,7,14,,1554,1562,24,Stanford,Pac-10,17,7,10,0,0,,1532,1524,,,
292552084,2009,2,regular,2009-09-12T16:00:00.000Z,,false,false,0,3965,UB Stadium,2084,Buffalo,Mid-American,27,7,13,0,7,,1477,1422,221,Pittsburgh,Big East,54,20,14,6,14,,1627,1682,,,
292550041,2009,2,regular,2009-09-12T16:00:00.000Z,,false,false,0,3892,Rentschler Field,41,Connecticut,Big East,10,0,3,7,0,,1555,1552,153,North Carolina,ACC,12,0,0,0,12,,1550,1553,,,
292550213,2009,2,regular,2009-09-12T16:00:00.000Z,,false,false,0,3632,Beaver Stadium,213,Penn State,Big Ten,28,7,7,7,7,,1886,1881,183,Syracuse,Big East,7,0,0,0,7,,1303,1308,,,
