id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_points,home_line_scores[0],home_line_scores[1],home_line_scores[2],home_line_scores[3],home_post_win_prob,home_pregame_elo,home_postgame_elo,away_id,away_team,away_conference,away_points,away_line_scores[0],away_line_scores[1],away_line_scores[2],away_line_scores[3],away_post_win_prob,away_pregame_elo,away_postgame_elo,excitement_index,highlights,notes
332420248,2013,1,regular,2013-08-31T00:30:00.000Z,,false,false,26205,,,248,Houston,American Athletic,62,10,17,14,21,0.9987549692671617,,,2582,Southern,,13,0,6,7,0,0.0012450307328383259,,,3.00357602393265,,
332422306,2013,1,regular,2013-08-31T00:30:00.000Z,,false,false,53351,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,21,0,7,14,0,0.43137178317001457,,,2449,North Dakota State,,24,7,0,10,7,0.5686282168299854,,,5.09583461009748,,
332420012,2013,1,regular,2013-08-31T02:00:00.000Z,,false,false,53793,3619,Arizona Stadium,12,Arizona,Pac-12,35,7,7,14,7,0.8255494085359689,,,2464,Northern Arizona,,0,0,0,0,0,0.17445059146403108,,,1.84399828830781,,
332432132,2013,1,regular,2013-08-31T16:00:00.000Z,,false,false,36007,3854,Nippert Stadium,2132,Cincinnati,American Athletic,42,0,14,14,14,0.9956346371568269,1659,1725,2509,Purdue,Big Ten,7,0,7,0,0,0.004365362843173126,1405,1339,2.77451712086952,,
332430059,2013,1,regular,2013-08-31T16:00:00.000Z,,false,false,45759,721,Bobby Dodd Stadium at Historic Grant Field,59,Georgia Tech,ACC,70,28,14,21,7,0.9999832365459189,,,2210,Elon,,0,0,0,0,0,0.000016763454081081264,,,1.03969172858653,,
332430103,2013,1,regular,2013-08-31T16:00:00.000Z,,false,false,30922,3615,Alumni Stadium,103,Boston College,ACC,24,7,0,14,3,0.7773004472126717,,,222,Villanova,,14,14,0,0,0,0.22269955278732834,,,5.41156645059557,,
332430194,2013,1,regular,2013-08-31T16:00:00.000Z,,false,false,103980,3861,Ohio Stadium,194,Ohio State,Big Ten,40,23,7,7,3,0.8263276452119985,1743,1747,2084,Buffalo,Mid-American,20,0,13,7,0,0.17367235478800147,1293,1289,2.39615556156929,,
332430356,2013,1,regular,2013-08-31T16:00:00.000Z,,false,false,42175,3832,Memorial Stadium,356,Illinois,Big Ten,42,3,22,14,3,0.9599864176461247,,,79,Southern Illinois,,34,7,0,17,10,0.04001358235387531,,,5.17471661277634,,
332430277,2013,1,regular,2013-08-31T16:00:00.000Z,,false,false,56350,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,24,7,0,10,7,0.26410837283735816,,,2729,William & Mary,,17,7,10,0,0,0.7358916271626419,,,5.47336685728026,,
332430275,2013,1,regular,2013-08-31T16:00:00.000Z,,false,false,76306,347,Camp Randall Stadium,275,Wisconsin,Big Ten,45,10,7,21,7,0.9816936490619875,1841,1879,113,UMass,Mid-American,0,0,0,0,0,0.018306350938012472,1090,1052,1.92432147542864,,
332430057,2013,1,regular,2013-08-31T16:21:00.000Z,,false,false,83604,3634,Ben Hill Griffin Stadium,57,Florida,SEC,24,7,10,7,0,0.9647579572502119,1744,1760,2649,Toledo,Mid-American,6,0,3,3,0,0.03524204274978815,1481,1465,2.48703784765501,,
332430120,2013,1,regular,2013-08-31T16:30:00.000Z,,false,false,36321,3665,Maryland Stadium,120,Maryland,ACC,43,13,27,0,3,0.9999405681846001,1403,1491,2229,Florida International,Conference USA,10,3,7,0,0,0.000059431815399912935,1378,1290,2.73739009096343,,
332430152,2013,1,regular,2013-08-31T16:30:00.000Z,,false,false,54204,3670,Carter-Finley Stadium,152,NC State,ACC,40,14,10,3,13,0.9322649760345354,1527,1602,2348,Louisiana Tech,Conference USA,14,0,7,0,7,0.0677350239654646,1597,1522,3.07949980072341,,
332430245,2013,1,regular,2013-08-31T17:00:00.000Z,,false,false,86686,3795,Kyle Field,245,Texas A&M,SEC,52,7,21,10,14,0.8622731083283163,1903,1912,242,Rice,Conference USA,31,14,7,0,10,0.13772689167168373,1480,1471,4.71621021309052,,
332432005,2013,1,regular,2013-08-31T19:00:00.000Z,,false,false,32095,3713,Falcon Stadium,2005,Air Force,Mountain West,38,0,21,10,7,0.9892705015010456,,,2142,Colgate,,13,7,0,0,6,0.010729498498954437,,,2.66852662156779,,
332430197,2013,1,regular,2013-08-31T19:30:00.000Z,,true,false,35874,,,197,Oklahoma State,Big 12,21,0,7,7,7,0.8403315560101275,1844,1867,344,Mississippi State,SEC,3,3,0,0,0,0.15966844398987246,1593,1570,4.82954303740199,,
332430087,2013,1,regular,2013-08-31T19:30:00.000Z,,false,false,80795,3855,Notre Dame Stadium,87,Notre Dame,FBS Independents,28,14,7,7,0,0.9881945304211317,1782,1801,218,Temple,American Athletic,6,0,6,0,0,0.0118054695788683,1445,1426,1.7899420090745,,
332430130,2013,1,regular,2013-08-31T19:30:00.000Z,,false,false,112618,3558,Michigan Stadium,130,Michigan,Big Ten,59,14,21,21,3,0.99824198251097,1744,1840,2117,Central Michigan,Mid-American,9,3,3,0,3,0.0017580174890300393,1344,1248,2.7794810387715,,
332432294,2013,1,regular,2013-08-31T19:30:00.000Z,,false,false,67402,3793,Kinnick Stadium,2294,Iowa,Big Ten,27,7,17,0,3,0.7406838081676672,1496,1503,2459,Northern Illinois,Mid-American,30,10,7,3,10,0.2593161918323328,1695,1688,6.45758721293611,,
332430258,2013,1,regular,2013-08-31T19:30:00.000Z,,false,false,53310,3923,Scott Stadium,258,Virginia,ACC,19,0,3,9,7,0.1545211372570858,1420,1425,252,BYU,FBS Independents,16,0,7,0,9,0.8454788627429142,1671,1666,7.40555111488028,,
332430213,2013,1,regular,2013-08-31T19:30:00.000Z,,true,false,0,,,213,Penn State,Big Ten,23,0,6,7,10,0.55073969764174,1665,1676,183,Syracuse,ACC,17,0,3,7,7,0.44926030235826,1628,1617,5.25865339236018,,
332430150,2013,1,regular,2013-08-31T20:00:00.000Z,,false,false,22521,3982,Wallace Wade Stadium,150,Duke,ACC,45,14,14,14,3,0.9999905817771695,,,2428,North Carolina Central,,0,0,0,0,0,0.000009418222830515077,,,3.22686465301062,,
332430008,2013,1,regular,2013-08-31T20:00:00.000Z,,false,false,69801,3887,Donald W. Reynolds Razorback Stadium Frank Broyles Field,8,Arkansas,SEC,34,7,13,14,0,0.9084322825394356,1540,1583,309,Louisiana,Sun Belt,14,0,7,7,0,0.09156771746056436,1501,1458,4.22859360425001,,
332432483,2013,1,regular,2013-08-31T20:00:00.000Z,,false,false,57769,3626,Autzen Stadium,2483,Oregon,Pac-12,66,24,14,7,21,0.9972615778175568,,,2447,Nicholls,,3,0,3,0,0,0.0027384221824432453,,,1.17365992347257,,
332430259,2013,1,regular,2013-08-31T21:30:00.000Z,,true,false,73114,3495,Georgia Dome,259,Virginia Tech,ACC,10,7,3,0,0,0.20421942245493901,1565,1554,333,Alabama,SEC,35,14,14,7,0,0.795780577545061,2014,2025,2.89155105866755,,
332430204,2013,1,regular,2013-08-31T22:00:00.000Z,,false,false,41649,3893,Reser Stadium,204,Oregon State,Pac-12,46,7,10,15,14,0.9397351378860188,,,331,Eastern Washington,,49,6,23,7,13,0.06026486211398119,,,7.43957252256246,,
332432199,2013,1,regular,2013-08-31T22:00:00.000Z,,false,false,7668,3912,Rynearson Stadium,2199,Eastern Michigan,Mid-American,34,0,13,7,14,0.8263502808727544,,,47,Howard,,24,0,10,14,0,0.17364971912724558,,,5.90721739296681,,
332432633,2013,1,regular,2013-08-31T22:00:00.000Z,,false,false,97169,3853,Neyland Stadium,2633,Tennessee,SEC,45,21,21,3,0,0.9923846609500515,,,2046,Austin Peay,,0,0,0,0,0,0.0076153390499484885,,,0.973798859864776,,
332430249,2013,1,regular,2013-08-31T23:00:00.000Z,,false,false,21975,3825,Apogee Stadium,249,North Texas,Conference USA,40,14,12,7,7,0.9026975475987455,1334,1399,70,Idaho,FBS Independents,6,6,0,0,0,0.09730245240125446,1099,1034,3.04311789384732,,
332430142,2013,1,regular,2013-08-31T23:00:00.000Z,,false,false,58038,3838,Faurot Field,142,Missouri,SEC,58,13,17,21,7,0.9943889075118079,,,93,Murray State,,14,14,0,0,0,0.005611092488192138,,,3.96270140591647,,
332432653,2013,1,regular,2013-08-31T23:00:00.000Z,,false,false,21398,3975,Veterans Memorial Stadium,2653,Troy,Sun Belt,34,7,0,10,14,0.9108427762811799,1417,1415,5,UAB,Conference USA,31,14,3,14,0,0.08915722371882007,1201,1203,9.00934081652367,,
