id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_points,home_line_scores[0],home_line_scores[1],home_line_scores[2],home_line_scores[3],home_post_win_prob,home_pregame_elo,home_postgame_elo,away_id,away_team,away_conference,away_points,away_line_scores[0],away_line_scores[1],away_line_scores[2],away_line_scores[3],away_post_win_prob,away_pregame_elo,away_postgame_elo,excitement_index,highlights,notes
242410193,2004,1,regular,2004-08-28T23:00:00.000Z,,false,false,0,3996,Yager Stadium,193,Miami (OH),Mid-American,49,14,28,7,0,,,,282,Indiana State,,0,0,0,0,0,,,,,,
242410259,2004,1,regular,2004-08-28T23:40:00.000Z,,false,true,91665,,,259,Virginia Tech,ACC,13,3,7,0,3,,1726,1720,30,USC,Pac-10,24,7,0,7,10,,1925,1931,,,BCA CLASSIC AT LANDOVER MD
243492572,2004,1,postseason,2004-12-15T00:30:00.000Z,,false,false,27253,3493,Mercedes-Benz Superdome,249,North Texas,Sun Belt,10,0,3,0,7,,1345,1307,2572,Southern Mississippi,Conference USA,31,14,3,0,14,,1483,1521,,,
243560059,2004,1,postseason,2004-12-22T00:45:00.000Z,,false,false,0,721,Bobby Dodd Stadium at Historic Grant Field,59,Georgia Tech,ACC,51,21,14,14,2,,1611,1714,183,Syracuse,Big East,14,6,0,0,8,,1593,1490,,,
243570235,2004,1,postseason,2004-12-23T01:00:00.000Z,,false,false,0,3805,Liberty Bowl Memorial Stadium,235,Memphis,Conference USA,35,7,21,0,7,,1520,1509,189,Bowling Green,Mid-American,52,21,14,7,10,,1822,1833,,,
243582132,2004,1,postseason,2004-12-23T23:30:00.000Z,,false,false,0,3854,Nippert Stadium,2132,Cincinnati,Conference USA,32,10,14,0,8,,1513,1557,276,Marshall,Mid-American,14,14,0,0,0,,1553,1509,,,
243582751,2004,1,postseason,2004-12-24T03:45:00.000Z,,false,true,0,,,26,UCLA,Pac-10,21,0,14,7,0,,1675,1655,2751,Wyoming,Mountain West,24,10,0,0,14,,1429,1449,,,
243590005,2004,1,postseason,2004-12-25T00:00:00.000Z,,false,false,0,3803,Legion Field,5,UAB,Conference USA,40,13,13,7,7,,1416,1353,62,Hawai'i,Western Athletic,59,21,7,17,14,,1283,1346,,,
243620278,2004,1,postseason,2004-12-27T19:00:00.000Z,,false,false,0,3660,Bulldog Stadium,278,Fresno State,Western Athletic,37,7,3,7,14,,1851,1852,258,Virginia,ACC,34,14,7,3,7,,1825,1824,,,
243622649,2004,1,postseason,2004-12-27T22:30:00.000Z,,false,false,0,3739,Glass Bowl,41,Connecticut,Big East,39,17,13,3,6,,1553,1639,2649,Toledo,Mid-American,10,0,7,3,0,,1626,1540,,,
243630066,2004,1,postseason,2004-12-28T23:30:00.000Z,,false,false,0,3772,Jack Trice Stadium,66,Iowa State,Big 12,17,7,3,0,7,,1381,1393,193,Miami (OH),Mid-American,13,0,7,6,0,,1657,1645,,,
243630087,2004,1,postseason,2004-12-29T02:45:00.000Z,,false,false,45917,,,204,Oregon State,Pac-10,38,14,7,3,14,,1728,1757,87,Notre Dame,FBS Independents,21,0,7,7,7,,1641,1612,,,
243642638,2004,1,postseason,2004-12-29T21:30:00.000Z,,false,false,0,3946,Sun Bowl Stadium,2638,UTEP,Western Athletic,28,14,7,0,7,,1463,1460,38,Colorado,Big 12,33,3,10,6,14,,1545,1548,,,
243640197,2004,1,postseason,2004-12-30T01:00:00.000Z,,false,false,65265,3604,Alamodome,194,Ohio State,Big Ten,33,13,10,7,3,,1765,1828,197,Oklahoma State,Big 12,7,0,0,0,7,,1733,1670,,,
243650153,2004,1,postseason,2004-12-30T18:00:00.000Z,,true,false,0,3787,Kenan Memorial Stadium,153,North Carolina,ACC,24,7,14,3,0,,1430,1427,103,Boston College,Big East,37,14,7,0,16,,1652,1655,,,
243652426,2004,1,postseason,2004-12-30T21:30:00.000Z,,false,false,0,3852,Navy-Marine Corps Memorial Stadium,2426,Navy,FBS Independents,34,14,10,7,3,,1523,1560,167,New Mexico,Mountain West,19,7,12,0,0,,1589,1552,,,
243650025,2004,1,postseason,2004-12-31T01:00:00.000Z,,false,false,0,3831,California Memorial Stadium,25,California,Pac-10,31,14,0,3,14,,2009,1963,2641,Texas Tech,Big 12,45,7,17,14,7,,1870,1916,,,
243652653,2004,1,postseason,2004-12-31T04:00:00.000Z,,false,false,21456,3935,Spartan Stadium,2459,Northern Illinois,Mid-American,34,14,10,3,7,,1561,1586,2653,Troy,Sun Belt,21,14,0,0,7,,1561,1536,,,
243660135,2004,1,postseason,2004-12-31T17:00:00.000Z,,false,false,0,,,135,Minnesota,Big Ten,20,7,10,3,0,,1687,1691,333,Alabama,SEC,16,7,7,0,2,,1724,1720,,,
243662509,2004,1,postseason,2004-12-31T19:00:00.000Z,,false,true,0,3946,Sun Bowl Stadium,2509,Purdue,Big Ten,23,0,2,7,14,,1934,1906,9,Arizona State,Pac-10,27,3,0,7,17,,1638,1666,,,
